rpt_type_name,title,organ_name,author_name,create_date
行业点评,商贸零售行业：批零社服行业1Q2022公募基金持仓分析,广发证券,"洪涛,嵇文欣,包晗",2022-04-25
深度研究,零售业：纵览电商之十：Shopee的制胜之道,长江证券,"李锦,陈亮,罗祎",2022-04-25
行业点评,十部门发文稳外贸，GoTo上市开启东南亚电商新篇章——跨境电商行业观察16,国泰君安,"刘越男,陈笑",2022-04-24
行业点评,电商4Q21总结与1Q22展望：降本增效，平稳过冬,广发证券,"洪涛,童若琰",2022-04-24
行业点评,大消费行业周报：舍得酒业经营稳健，增产扩能持续发展,平安证券,"张晋溢,王萌,潘俊汝",2022-04-24
行业点评,直播电商行业跟踪：人民日报带货首秀，直播电商释放积极信号,广发证券,"洪涛,童若琰",2022-04-27
行业点评,批发零售业：会员制精准锚定，供应链回归本源——仓储超市行业报告,国泰君安,"刘越男,于清泰",2022-04-27
行业点评,时光之璀璨果实，以岁月匠心为城池：黄金珠宝零售行业专题研究系列一,中信证券,"杜一帆,徐晓芳",2022-04-26
行业点评,商业贸易：稳增长基调下，促平台经济健康发展,华泰证券,"林寰宇,张诗宇",2022-05-03
行业点评,上海稳步推进复工复产，关注上海本地商业股的修复机会——行业周报（20220425－20220429）,上海证券,"彭毅,张洪乐",2022-05-02
行业点评,政策为稳增长助力，消费或迎边际改善——消费刺激政策分析及展望,国元证券,"徐偲,余倩莹",2022-05-02
行业点评,平台互联网：政策边际回暖，把握产业趋势——电商行业事件点评,国泰君安,"刘越男,于清泰",2022-05-02
行业点评,商业贸易：4月政治局会议点评：促进平台经济健康发展，静待基本面触底反弹,海通证券,"汪立亭,李宏科,曹蕾娜",2022-05-02
行业点评,疫情反复影响恢复进程，关注低估值高股息百货个股——商贸零售行业2021年年报及2022年一季报总结,光大证券,"唐佳睿,田然",2022-05-01
行业点评,中央定调支持平台经济规范健康发展——商贸零售行业周报（2022.04.25－05.01）,国泰君安,刘越男,2022-05-01
行业点评,一季报整体表现较弱，期待消费复苏政策——零售行业周报第430期（2022.04.25－2022.04.29）,光大证券,"唐佳睿,田然",2022-04-30
深度研究,跨境电商行业深度研究报告：国牌出海：从至暗时刻到星河长明,华创证券,秦一超,2022-04-28
行业点评,每日一图：预制菜的重要性将在家庭和标准化餐饮中进一步提升,浦银国际,"林闻嘉,桑若楠",2022-04-27
行业点评,黄金珠宝系列专题之十一：景气回升，分化加剧,长江证券,"李锦,陈亮,罗祎",2022-05-05
行业点评,商贸零售行业2021年报＆2022一季报综述：复苏与成长并举，稳健与弹性兼具,民生证券,刘文正,2022-05-05
行业点评,黄金珠宝行业研究：局部地区五一假期需求旺盛，期待进一步恢复,国金证券,"罗晓婷,蔡昕妤",2022-05-04
行业点评,必选提速，传统零售业绩修复：商贸零售行业2021年报暨2022一季报综述,国泰君安,"刘越男,陈笑,于清泰,苏颖",2022-05-04
行业点评,上海疫情收窄北京疫情发酵，锦江Q1业绩微降：商贸社服行业周报,招商证券,"丁浙川,李秀敏",2022-05-04
行业点评,珠宝行业重点公司2021年报＆2022一季报综述：黄金产品消费需求提升，渠道扩张持续推进,招商证券,"刘丽,赵中平,宋盈盈",2022-05-03
行业点评,美国市场持续升温，关注出货节奏释放——培育钻石双周观察（2022.04.18－05.02）,国泰君安,"刘越男,苏颖",2022-05-03
行业点评,“五一”消费数据出炉，消费券成增长亮点——国泰君安国内消费市场观察专题报告,国泰君安,"訾猛,邱苗",2022-05-05
行业点评,城镇化建设意见重磅出炉，释放县城消费增长潜力——国泰君安国内消费市场观察专题报告,国泰君安,"訾猛,邱苗",2022-05-07
行业点评,疫情影响导致大陆份额创近2年来新低——瑞表行业2022年3月数据点评,国泰君安,"刘越男,陈笑",2022-05-07
深度研究,免税行业深度探究（一）：免税、进口跨境电商、一般贸易、海淘业态详细对比分析,东吴证券,"吴劲草,石旖瑄",2022-05-06
行业点评,中国零售4月政治局会议点评：促进平台经济健康发展，静待基本面触底反弹,海通国际证券,"汪立亭,李宏科,高瑜,王波锦",2022-05-06
行业策略,零售行业月度投资策略：疫情影响聚集型消费，关注基本面扎实的低估值龙头,山西证券,谷茜,2022-05-06
行业点评,零售行业2021年报及2022年一季报综述：必选边际修复，可选静待花开,长江证券,"李锦,陈亮,罗祎",2022-05-05
行业点评,五五划算节数据出炉，线上消费持续复苏——国泰君安国内消费市场观察专题报告,国泰君安,"訾猛,邱苗",2022-05-09
行业点评,零售行业：积极应对疫情影响，维持推荐经营稳定的优质标的与民生保供企业——4月行业动态报告,银河证券,甄唯萱,2022-05-09
行业点评,商贸零售行业跟踪周报：五一假期客运量受疫情压制，静待消费疫后复苏,东吴证券,"吴劲草,石旖瑄,张家璇,谭志千,阳靖",2022-05-08
行业点评,五一假期旅游市场继续承压，期待下半年板块复苏：社服零售行业周报（20220502－20220508）,西部证券,"许光辉,王璐",2022-05-08
行业点评,复工复产有序开展，零售电商助力保供：商贸零售行业周报（2022.05.02－05.08）,东亚前海证券研究所,倪华,2022-05-09
行业点评,疫情短空长多，平台社会价值认可度抬升：新零售行业疫情影响专题,中信证券,"姜娅,杨清朴,王帆",2022-05-11
深度研究,洞察商管III：购物中心的小细节与大门道,中金,"成琪然,王惠菁,张宇",2022-05-10
行业点评,21年报及22一季报总结，龙头积极把握不确定中的复苏机会——商贸零售行业点评,国都证券,"韩保倩,王景",2022-05-10
行业点评,一般零售：21年珠宝行业积压需求释放复苏势头良好，22Q1疫情仍有扰动，但龙头呈现加速集中趋势,天风证券,刘章明,2022-05-09
行业点评,上海分阶段推进复商复市，政府继续加大企业纾困力度：商贸社服行业周报,招商证券,"丁浙川,李秀敏",2022-05-15
行业点评,京东新百货正式上线，美团外卖上线预制菜专区——商贸零售行业周报（2022.05.09－05.15）,国泰君安,刘越男,2022-05-15
行业点评,消费短期承压，看好长期复苏——零售行业周报第431期（2022.05.05－2022.05.13）,光大证券,"唐佳睿,田然",2022-05-14
行业点评,疫情防控成效现拐点，关注疫后零售企业的复苏机会——行业周报（20220509－20220513）,上海证券,"彭毅,张洪乐",2022-05-14
行业点评,消费行业每日一图：冷链物流加快布局推进我国食品安全提升以及食品领域的消费升级,浦银国际,"林闻嘉,桑若楠",2022-05-12
深度研究,互联网电商：美团外卖深度：解析外卖市场结构，坚守美团长期价值,天风证券,文浩,2022-05-12
行业点评,商贸零售：个护行业自主品牌加速品牌建设，ODM业务盈利能力受原材料和海运成本制约,天风证券,"刘章明,吴慧迪",2022-05-15
行业点评,商贸零售行业跟踪周报：超市行业2021年报＆2022Q1复盘：经营环境明显改善，期待业绩修复,东吴证券,"吴劲草,阳靖",2022-05-15
行业点评,海外多个电商平台Q1收入利润承压——跨境电商行业观察17,国泰君安,"刘越男,陈笑",2022-05-15
行业点评,RapNet禁销俄钻石，疫情通胀不确定性抬升——培育钻石双周观察（2022.05.02－05.15）,国泰君安,"刘越男,苏颖",2022-05-16
行业点评,淘宝直播：直播电商领军者，专业化构建护城河——阿里新业务专题研究之五,招商证券,"丁浙川,李秀敏",2022-05-16
行业点评,商业贸易：海汽集团拟收购海旅免税，免税新星冉冉升起,兴业证券,"刘嘉仁,代凯燕,涂佳妮",2022-05-19
行业策略,高股息低估值加强安全边际，期待可选品复苏弹性——商贸零售行业2022年下半年投资策略,光大证券,"唐佳睿,田然",2022-05-18
行业点评,平台经济：政策暖风频吹，关注产业新趋势——电商行业事件点评,国泰君安,"刘越男,于清泰",2022-05-17
行业点评,电商超市百货财报回顾：格局由乱到治，大盈利改善趋势中把握有望扩张加速的超市龙头和疫后复苏的互联网平台,天风证券,"刘章明,李田",2022-05-17
行业点评,商业贸易：疫情冲击，必选逆势增长,华泰证券,"林寰宇,张诗宇",2022-05-17
行业点评,商贸零售行业跟踪报告：2022年4月培育钻石数据点评：进口额环比推荐（维持）下滑，出口需求稳定,华创证券,"王薇娜,姚婧",2022-05-17
行业点评,黄金珠宝行业研究：假期致印4月培育钻进口波动、出口继续高增,国金证券,"罗晓婷,蔡昕妤",2022-05-17
行业点评,海南省国企改革，海汽拟收购海旅投免税：免税行业跟踪点评,招商证券,"丁浙川,李秀敏",2022-05-17
行业点评,保供复工有序推进，疫后零售复苏可期：商贸零售行业周报（2022.05.09－05.15）,东亚前海证券研究所,倪华,2022-05-16
行业点评,调味品4月线上销售跟踪：居家囤货刺激短期需求相对旺盛,海通国际证券,"闻宏伟,万鹏程",2022-05-16
深度研究,黄金珠宝行业深度复盘：鉴往知来之景气、格局与节奏,长江证券,"李锦,陈亮,罗祎",2022-05-16
行业点评,疫情反复或将压制消费需求，关注618线上复苏——零售行业周报第432期（2022.05.16－2022.05.20）,光大证券,"唐佳睿,田然",2022-05-21
行业点评,多地政府发放消费券，证监会出台多条政策支持疫情纾困：商贸社服行业周报,招商证券,"丁浙川,李秀敏",2022-05-22
行业点评,政协会议推动数字经济发展，明月镜片临床试验主体工作完成——商贸零售行业周报（2022.05.16－05.22）,国泰君安,刘越男,2022-05-22
行业点评,商贸零售行业跟踪报告：以深圳为例，核酸常态化对线下消费影响几何？,华创证券,王薇娜,2022-05-22
行业点评,商贸零售行业深度报告：海南免税企业集群起底深度梳理,东吴证券,"吴劲草,石旖瑄",2022-05-21
行业点评,2022天猫TOPTALK点评：锁定确定性发掘新商机，阿里巴巴核心竞争力仍然稳固,招商证券,"丁浙川,李秀敏",2022-05-24
行业点评,商贸零售行业跟踪报告：奢侈品集团一季度亚太降速：国内消费是否“两头强”,华创证券,王薇娜,2022-05-24
行业点评,【民生商社】“庖丁解牛”拆析招股书（七）老乡鸡：千店中式快餐龙头，全产业链一体化助力高成长,民生证券,"刘文正,饶临风",2022-05-24
行业点评,零售＆美妆促消费政策专题报告：消费券短期拉动效果显著，静待购物节消费集中释放,山西证券,谷茜,2022-05-24
行业点评,商贸零售：4月社零中超市等民生保供渠道逆势上涨，电商渗透率保持高位——行业周报（20220516－20220520）,上海证券,"彭毅,张洪乐",2022-05-23
行业点评,疫情影响加速显现，悲观预期基本落地：商贸零售周报,莫尼塔,"黄天天,罗超,张嘉树,崔晓静",2022-05-22
行业点评,商贸零售行业跟踪周报：1－4月印度培育钻石出口同比＋74％，进口同比＋86％，下游需求旺盛，高景气延续,东吴证券,"吴劲草,谭志千",2022-05-22
行业点评,“数商兴农”成为农村新航线，淘宝618上线元宇宙购物——商贸零售行业周报（2022.05.23－05.29）,国泰君安,刘越男,2022-05-28
行业点评,商贸零售：海汽集团发行股份＋现金拟收购海旅免税100％股权，并定增募集配套资金,安信证券,王朔,2022-05-28
行业点评,电商一季报喜忧参半，期待线下消费复苏——零售行业周报第433期（2022.05.23－2022.05.27）,光大证券,"唐佳睿,田然",2022-05-28
深度研究,商贸零售行业深度报告：免税行业深度探究（一）：免税、进口跨境电商、一般贸易、海淘业态详细对比分析,东吴证券（国际）,李晗玥,2022-05-27
行业点评,商超22年业绩修复不止于疫情受益,中泰证券,"皇甫晓晗,苏畅",2022-05-26
行业点评,批零贸易业：政策再加码，利好离焦镜生产端及批零端,国泰君安,"刘越男,陈笑",2022-05-26
行业点评,海外消费行业：中通快递、MINISO公布季度业绩,兴业证券,"宋婧茹,陈雅雯",2022-05-30
行业点评,上海线下商业即将全面恢复营业，关注本地商业股的修复机会——行业周报（20220523－20220527）,上海证券,"彭毅,张洪乐",2022-05-30
